date,strategy,return,holdings,longs,shorts
2025-01-01,Momentum top-3,0.030458078484457658,"Consumer Discretionary, Technology, Communication Services",,
2025-02-01,Momentum top-3,0.009160835089128646,"Health Care, Financials, Materials",,
2025-03-01,Momentum top-3,-0.006725286224219307,"Consumer Staples, Real Estate, Energy",,
2025-04-01,Momentum top-3,-0.03895189745486568,"Energy, Utilities, Consumer Staples",,
2025-05-01,Momentum top-3,0.05007507754736892,"Technology, Utilities, Consumer Staples",,
2025-06-01,Momentum top-3,0.04869343029453469,"Technology, Industrials, Consumer Discretionary",,
2025-07-01,Momentum top-3,0.02267342440015489,"Technology, Communication Services, Energy",,
2025-08-01,Momentum top-3,0.0065339410124060455,"Utilities, Technology, Energy",,
2025-09-01,Momentum top-3,0.005975219235397122,"Health Care, Materials, Consumer Discretionary",,
2025-10-01,Momentum top-3,0.023332694529611658,"Technology, Communication Services, Utilities",,
2025-11-01,Momentum top-3,0.020658356820593287,"Technology, Health Care, Utilities",,
2025-12-01,Momentum top-3,-0.00827644222595958,"Health Care, Materials, Consumer Staples",,
2026-01-01,Momentum top-3,0.031507904457311074,"Financials, Communication Services, Materials",,
2026-02-01,Momentum top-3,0.08575279669400304,"Energy, Materials, Consumer Staples",,
2026-03-01,Momentum top-3,-0.0024879659389367426,"Utilities, Energy, Materials",,
2026-04-01,Momentum top-3,0.023156673881572536,"Energy, Utilities, Financials",,
