keyword,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01,2025-07-01,2025-08-01,2025-09-01,2025-10-01,2025-11-01,2025-12-01,2026-01-01,2026-02-01,2026-03-01,2026-04-01,2026-05-01
resorts,218.18181818181816,173.33333333333334,270.0,255.55555555555551,190.0,190.0,76.0,183.33333333333331,246.15384615384616,215.3846153846154,200.0,184.6153846153846,227.27272727272728,263.6363636363636,300.0,208.33333333333337,200.0,153.84615384615387,142.85714285714286,143.75,173.6842105263158,79.48717948717949,138.0952380952381,120.0,171.42857142857142,200.0,221.42857142857144,178.57142857142858,153.84615384615387,77.77777777777779,95.23809523809524,68.75,154.54545454545453,164.70588235294116,181.25,160.0,136.8421052631579,200.0,200.0,100.0,140.0,125.0,131.25,156.25,170.0,81.08108108108108,20.0,24.444444444444443,56.666666666666664,68.57142857142857,82.14285714285714,95.65217391304348,76.92307692307693,76.92307692307693,60.0,88.0,77.5,88.57142857142857,138.46153846153845,173.91304347826087,181.8181818181818,226.3157894736842,210.0,200.0,157.89473684210526,157.89473684210526,136.36363636363637,124.0,165.3846153846154,133.33333333333331,148.0,143.47826086956522,96.7741935483871,117.85714285714286,172.22222222222223,170.58823529411765,109.52380952380952,104.76190476190476,114.28571428571428,144.44444444444443,205.8823529411765,161.11111111111111,145.0,168.75,160.0,180.0,207.14285714285717,166.66666666666669,169.23076923076923,117.64705882352942,131.25,150.0,200.0,170.58823529411765,168.75,156.25,171.42857142857142,207.14285714285717,186.66666666666663,82.75862068965517,131.25,131.25,88.0,125.0,137.5,100.0,63.41463414634146,29.72972972972973,91.66666666666666,122.72727272727272,100.0,92.0,91.30434782608695,71.42857142857143,71.42857142857143,100.0,114.8148148148148,100.0,73.68421052631578,70.58823529411765,100.0
robotics,18.181818181818183,12.5,20.0,22.22222222222222,30.0,30.0,12.0,25.0,23.076923076923077,23.076923076923077,28.57142857142857,30.76923076923077,27.27272727272727,18.181818181818183,30.0,16.666666666666664,30.0,23.076923076923077,21.428571428571427,18.75,21.052631578947366,7.6923076923076925,19.047619047619047,15.0,21.428571428571427,14.285714285714285,14.285714285714285,21.428571428571427,23.076923076923077,11.11111111111111,14.285714285714285,9.375,13.636363636363637,17.647058823529413,18.75,20.0,15.789473684210526,14.285714285714285,13.333333333333334,8.0,20.0,18.75,18.75,12.5,15.0,8.108108108108109,2.0,4.444444444444445,6.666666666666667,5.714285714285714,7.142857142857142,8.695652173913043,7.6923076923076925,7.6923076923076925,6.666666666666667,8.0,5.0,5.714285714285714,7.6923076923076925,8.695652173913043,9.090909090909092,10.526315789473683,10.0,12.5,10.526315789473683,10.526315789473683,9.090909090909092,8.0,7.6923076923076925,10.0,12.0,13.043478260869565,9.67741935483871,10.714285714285714,11.11111111111111,17.647058823529413,14.285714285714285,14.285714285714285,15.0,11.11111111111111,17.647058823529413,16.666666666666664,20.0,18.75,20.0,13.333333333333334,14.285714285714285,20.0,23.076923076923077,17.647058823529413,18.75,18.75,18.75,23.52941176470588,25.0,25.0,21.428571428571427,14.285714285714285,20.0,10.344827586206897,18.75,25.0,16.0,15.0,16.666666666666664,15.384615384615383,9.75609756097561,5.405405405405405,16.666666666666664,18.181818181818183,17.24137931034483,20.0,26.08695652173913,21.428571428571427,24.13793103448276,23.076923076923077,29.629629629629623,29.03225806451613,28.947368421052634,30.303030303030305,25.0
s&p 500,27.27272727272727,26.666666666666668,27.27272727272727,33.33333333333333,20.0,20.0,16.0,25.0,23.076923076923077,23.076923076923077,28.57142857142857,23.076923076923077,25.0,27.27272727272727,30.0,33.33333333333333,30.0,23.076923076923077,21.428571428571427,25.0,26.31578947368421,17.94871794871795,23.809523809523807,25.0,28.57142857142857,28.57142857142857,28.57142857142857,28.57142857142857,30.76923076923077,22.22222222222222,23.809523809523807,21.875,27.27272727272727,29.411764705882355,25.0,33.33333333333333,26.31578947368421,35.714285714285715,33.33333333333333,24.0,26.666666666666668,31.25,25.0,31.25,30.0,21.62162162162162,22.0,28.88888888888889,30.0,28.57142857142857,28.57142857142857,34.78260869565217,34.61538461538461,26.923076923076923,23.333333333333332,28.000000000000004,17.94871794871795,22.857142857142858,30.76923076923077,30.434782608695656,31.818181818181817,36.84210526315789,35.0,43.75,36.84210526315789,36.84210526315789,31.818181818181817,32.0,38.46153846153847,33.33333333333333,36.0,34.78260869565217,35.483870967741936,39.285714285714285,50.0,52.94117647058824,47.61904761904761,47.61904761904761,42.857142857142854,44.44444444444444,47.05882352941176,50.0,45.0,50.0,53.333333333333336,53.333333333333336,57.14285714285714,60.0,53.84615384615385,47.05882352941176,50.0,56.25,56.25,58.82352941176471,56.25,56.25,64.28571428571429,64.28571428571429,66.66666666666666,44.827586206896555,62.5,62.5,44.0,55.00000000000001,50.0,50.0,43.90243902439025,47.2972972972973,62.5,63.63636363636363,58.620689655172406,60.0,60.86956521739131,53.57142857142857,53.57142857142857,61.53846153846154,59.25925925925925,61.29032258064516,57.89473684210527,61.76470588235294,70.0
sand,272.7272727272727,220.00000000000003,380.0,311.11111111111114,240.0,200.0,84.0,153.84615384615387,169.23076923076923,164.28571428571428,192.8571428571429,238.46153846153845,266.66666666666663,309.09090909090907,370.0,250.0,280.0,176.9230769230769,153.33333333333334,146.66666666666666,121.05263157894736,61.53846153846154,127.27272727272728,147.36842105263156,235.71428571428572,250.0,250.0,207.14285714285717,192.30769230769232,85.18518518518519,109.52380952380952,61.76470588235294,100.0,141.1764705882353,168.75,200.0,168.42105263157893,246.66666666666669,242.85714285714283,120.0,178.57142857142858,137.5,125.0,131.25,110.0,63.888888888888886,23.0,57.99999999999999,123.33333333333334,125.71428571428572,128.57142857142858,139.1304347826087,111.53846153846156,100.0,73.33333333333333,91.66666666666666,57.49999999999999,72.22222222222221,111.53846153846156,152.17391304347828,180.95238095238096,200.0,185.0,182.35294117647055,142.10526315789474,136.8421052631579,119.04761904761904,95.83333333333334,96.29629629629628,100.0,128.0,152.17391304347828,125.80645161290325,146.42857142857142,222.22222222222223,188.23529411764704,131.8181818181818,135.0,119.04761904761904,121.05263157894736,138.88888888888889,144.44444444444443,142.85714285714286,200.0,225.0,260.0,278.57142857142856,228.57142857142856,223.0769230769231,158.8235294117647,164.70588235294116,180.0,162.5,164.70588235294116,206.25,205.8823529411765,253.33333333333331,278.57142857142856,253.33333333333331,113.33333333333331,181.25,182.35294117647055,104.0,136.8421052631579,118.1818181818182,107.6923076923077,77.5,48.64864864864865,160.0,182.6086956521739,137.93103448275863,140.0,126.08695652173914,93.10344827586206,93.10344827586206,111.53846153846156,103.7037037037037,103.33333333333334,90.2439024390244,142.42424242424244,195.23809523809524
savings,200.0,146.66666666666666,220.00000000000003,255.55555555555551,310.0,509.99999999999994,184.0,175.0,192.30769230769232,261.53846153846155,392.8571428571428,191.66666666666669,183.33333333333331,209.0909090909091,229.99999999999997,191.66666666666669,290.0,433.3333333333333,333.33333333333337,160.0,155.55555555555557,94.5945945945946,290.0,131.57894736842107,161.53846153846155,164.28571428571428,176.9230769230769,200.0,223.0769230769231,152.0,200.0,75.75757575757575,127.27272727272728,211.76470588235296,368.75,173.33333333333334,126.3157894736842,160.0,171.42857142857142,112.5,200.0,325.0,306.6666666666667,156.25,150.0,105.55555555555556,50.0,60.0,86.20689655172413,74.28571428571429,92.5925925925926,113.63636363636364,120.0,212.0,120.6896551724138,96.15384615384616,67.5,97.2222222222222,246.15384615384616,104.34782608695652,114.28571428571428,115.78947368421052,115.78947368421052,137.5,152.63157894736844,233.33333333333337,238.0952380952381,91.66666666666666,100.0,124.13793103448276,288.46153846153845,122.72727272727272,74.19354838709677,96.29629629629628,133.33333333333331,164.70588235294116,154.54545454545453,261.9047619047619,315.0,150.0,194.1176470588235,264.70588235294116,371.42857142857144,212.5,206.66666666666669,186.66666666666663,207.6923076923077,200.0,300.0,337.5,387.5,186.66666666666663,218.75,252.94117647058823,423.5294117647059,187.5,192.8571428571429,185.71428571428572,185.71428571428572,96.66666666666669,246.66666666666669,350.0,229.16666666666663,155.0,150.0,169.23076923076923,152.5,41.0958904109589,104.16666666666669,118.1818181818182,121.42857142857142,129.16666666666669,172.72727272727272,189.6551724137931,193.1034482758621,132.0,137.03703703703704,175.86206896551724,176.9230769230769,115.15151515151516,168.42105263157893
self storage,36.36363636363637,26.666666666666668,40.0,44.44444444444444,30.0,27.27272727272727,12.0,23.076923076923077,30.76923076923077,28.57142857142857,28.57142857142857,30.76923076923077,33.33333333333333,36.36363636363637,50.0,33.33333333333333,40.0,30.76923076923077,20.0,20.0,15.789473684210526,7.6923076923076925,13.636363636363637,15.789473684210526,28.57142857142857,21.428571428571427,21.428571428571427,21.428571428571427,23.076923076923077,11.11111111111111,14.285714285714285,8.823529411764707,13.043478260869565,17.647058823529413,18.75,20.0,15.789473684210526,26.666666666666668,28.57142857142857,16.0,21.428571428571427,18.75,18.75,18.75,15.0,8.333333333333332,3.0,6.0,10.0,8.571428571428571,14.285714285714285,17.391304347826086,11.538461538461538,11.538461538461538,10.0,12.5,7.5,8.333333333333332,15.384615384615383,17.391304347826086,19.047619047619047,21.052631578947366,20.0,23.52941176470588,21.052631578947366,21.052631578947366,19.047619047619047,12.5,11.11111111111111,10.0,12.0,13.043478260869565,9.67741935483871,14.285714285714285,22.22222222222222,17.647058823529413,13.636363636363637,15.0,14.285714285714285,15.789473684210526,16.666666666666664,16.666666666666664,14.285714285714285,18.75,18.75,20.0,28.57142857142857,21.428571428571427,23.076923076923077,17.647058823529413,17.647058823529413,20.0,18.75,17.647058823529413,18.75,17.647058823529413,20.0,21.428571428571427,20.0,10.0,18.75,17.647058823529413,12.0,15.789473684210526,13.636363636363637,11.538461538461538,7.5,5.405405405405405,16.0,21.73913043478261,17.24137931034483,24.0,21.73913043478261,17.24137931034483,17.24137931034483,19.230769230769234,18.51851851851852,20.0,14.634146341463412,21.21212121212121,28.57142857142857
silicon valley,63.63636363636363,46.666666666666664,40.0,33.33333333333333,30.0,30.0,12.0,25.0,23.076923076923077,30.76923076923077,28.57142857142857,53.84615384615385,63.63636363636363,63.63636363636363,50.0,33.33333333333333,30.0,23.076923076923077,21.428571428571427,18.75,15.789473684210526,7.6923076923076925,23.809523809523807,30.0,42.857142857142854,21.428571428571427,21.428571428571427,21.428571428571427,23.076923076923077,7.4074074074074066,9.523809523809524,6.25,13.636363636363637,17.647058823529413,18.75,20.0,15.789473684210526,21.428571428571427,20.0,12.0,13.333333333333334,18.75,25.0,25.0,15.0,5.405405405405405,2.0,6.666666666666667,10.0,5.714285714285714,7.142857142857142,8.695652173913043,7.6923076923076925,7.6923076923076925,3.3333333333333335,8.0,5.0,5.714285714285714,7.6923076923076925,8.695652173913043,9.090909090909092,10.526315789473683,10.0,12.5,5.263157894736842,10.526315789473683,9.090909090909092,8.0,7.6923076923076925,6.666666666666667,8.0,8.695652173913043,6.451612903225806,7.142857142857142,11.11111111111111,11.76470588235294,9.523809523809524,9.523809523809524,9.523809523809524,11.11111111111111,11.76470588235294,11.11111111111111,105.0,12.5,13.333333333333334,13.333333333333334,14.285714285714285,13.333333333333334,15.384615384615383,11.76470588235294,12.5,12.5,12.5,11.76470588235294,12.5,12.5,14.285714285714285,14.285714285714285,13.333333333333334,6.896551724137931,12.5,12.5,8.0,10.0,8.333333333333332,7.6923076923076925,4.878048780487805,2.702702702702702,8.333333333333332,9.090909090909092,6.896551724137931,8.0,8.695652173913043,7.142857142857142,7.142857142857142,7.6923076923076925,7.4074074074074066,6.451612903225806,7.894736842105263,5.88235294117647,10.0
silver,760.0,585.7142857142857,860.0,1050.0,950.0,819.9999999999999,381.8181818181818,616.6666666666667,550.0,616.6666666666667,600.0,633.3333333333333,760.0,780.0,780.0,720.0,700.0,566.6666666666667,616.6666666666667,571.4285714285714,487.5,211.11111111111111,400.0,437.5,583.3333333333333,650.0,633.3333333333333,600.0,600.0,291.66666666666663,370.0,266.66666666666663,350.0,437.5,514.2857142857143,485.71428571428567,388.88888888888886,557.1428571428571,633.3333333333333,336.3636363636364,500.0,500.0,542.8571428571429,528.5714285714286,388.88888888888886,211.76470588235296,78.26086956521739,157.14285714285714,269.2307692307692,223.52941176470588,350.0,420.0,336.3636363636364,316.66666666666663,284.61538461538464,336.3636363636364,211.11111111111111,293.75,308.33333333333337,345.45454545454544,409.99999999999994,433.3333333333333,444.44444444444446,542.8571428571429,400.0,450.0,380.0,354.54545454545456,341.66666666666663,278.57142857142856,372.7272727272727,363.6363636363636,278.57142857142856,333.33333333333337,475.0,500.0,370.0,400.0,422.22222222222223,512.5,475.0,475.0,433.3333333333333,571.4285714285714,557.1428571428571,557.1428571428571,666.6666666666667,557.1428571428571,600.0,528.5714285714286,600.0,614.2857142857143,557.1428571428571,475.0,487.5,512.5,600.0,666.6666666666667,600.0,338.46153846153845,585.7142857142857,614.2857142857143,390.90909090909093,500.0,400.0,358.33333333333337,215.78947368421052,136.36363636363637,400.0,450.0,400.0,383.33333333333337,480.0,430.7692307692308,415.3846153846154,625.0,833.3333333333334,635.7142857142857,400.0,633.3333333333333,670.0
silver price,27.27272727272727,20.0,40.0,33.33333333333333,30.0,30.0,12.0,25.0,23.076923076923077,23.076923076923077,21.428571428571427,25.0,25.0,27.27272727272727,30.0,25.0,30.0,25.0,13.333333333333334,20.0,16.666666666666664,8.108108108108109,15.0,15.789473684210526,15.384615384615383,21.428571428571427,23.076923076923077,23.076923076923077,23.076923076923077,12.0,14.285714285714285,9.090909090909092,13.636363636363637,17.647058823529413,18.75,20.0,15.789473684210526,20.0,21.428571428571427,20.833333333333336,33.33333333333333,18.75,20.0,18.75,20.0,11.11111111111111,8.0,11.11111111111111,13.79310344827586,11.428571428571429,29.629629629629623,45.45454545454545,24.0,20.0,17.24137931034483,19.230769230769234,17.5,44.44444444444444,23.076923076923077,26.08695652173913,33.33333333333333,31.57894736842105,26.31578947368421,31.25,26.31578947368421,27.77777777777778,23.809523809523807,20.833333333333336,19.230769230769234,20.689655172413794,26.923076923076923,22.727272727272727,19.35483870967742,18.51851851851852,33.33333333333333,29.411764705882355,22.727272727272727,23.809523809523807,25.0,33.33333333333333,35.294117647058826,35.294117647058826,38.095238095238095,56.25,46.666666666666664,40.0,46.15384615384615,40.0,41.66666666666667,37.5,37.5,46.666666666666664,37.5,29.411764705882355,35.294117647058826,62.5,71.42857142857143,57.14285714285714,57.14285714285714,30.0,53.333333333333336,62.5,37.5,35.0,31.818181818181817,34.61538461538461,25.0,17.80821917808219,33.33333333333333,54.54545454545454,57.14285714285714,50.0,86.36363636363636,106.89655172413792,72.41379310344827,204.0,340.74074074074076,237.93103448275863,117.94871794871796,90.9090909090909,120.0
social media,90.9090909090909,60.0,90.0,100.0,100.0,110.0,46.15384615384615,76.92307692307693,92.3076923076923,92.85714285714286,92.85714285714286,108.33333333333331,91.66666666666666,90.9090909090909,90.9090909090909,83.33333333333334,110.0,100.0,85.71428571428571,73.33333333333333,63.1578947368421,33.33333333333333,61.904761904761905,68.42105263157895,84.61538461538461,71.42857142857143,71.42857142857143,85.71428571428571,92.3076923076923,51.85185185185185,57.14285714285714,33.33333333333333,54.54545454545454,76.47058823529412,87.5,87.5,63.1578947368421,68.75,78.57142857142857,40.0,85.71428571428571,81.25,75.0,62.5,60.0,35.13513513513514,12.0,27.659574468085108,40.625,37.142857142857146,42.857142857142854,50.0,57.692307692307686,53.84615384615385,50.0,45.83333333333333,40.0,36.11111111111111,46.15384615384615,54.166666666666664,54.54545454545454,52.63157894736842,55.00000000000001,62.5,63.1578947368421,94.73684210526316,63.63636363636363,50.0,50.0,56.666666666666664,61.53846153846154,73.91304347826086,50.0,48.148148148148145,76.47058823529412,82.35294117647058,71.42857142857143,76.19047619047619,85.0,78.94736842105263,88.23529411764706,88.88888888888889,85.0,100.0,100.0,86.66666666666667,100.0,93.33333333333331,133.33333333333331,106.25,106.25,93.75,106.25,105.55555555555556,111.76470588235294,118.75,114.28571428571428,100.0,86.66666666666667,45.16129032258064,121.42857142857142,100.0,80.0,80.0,81.81818181818183,73.07692307692307,45.23809523809524,25.97402597402597,76.0,86.95652173913044,89.28571428571429,73.07692307692307,109.09090909090908,75.86206896551724,86.20689655172413,111.53846153846156,118.5185185185185,133.33333333333331,82.92682926829268,96.96969696969695,90.0
social security card,27.27272727272727,26.666666666666668,30.0,44.44444444444444,30.0,30.0,12.0,25.0,30.76923076923077,30.76923076923077,28.57142857142857,25.0,25.0,36.36363636363637,40.0,33.33333333333333,30.0,25.0,20.0,20.0,22.22222222222222,10.81081081081081,20.0,21.052631578947366,30.76923076923077,28.57142857142857,30.76923076923077,30.76923076923077,30.76923076923077,16.0,14.285714285714285,9.090909090909092,18.181818181818183,23.52941176470588,25.0,26.666666666666668,21.052631578947366,26.666666666666668,28.57142857142857,16.666666666666664,26.666666666666668,25.0,26.666666666666668,18.75,25.0,11.11111111111111,3.0,6.666666666666667,10.344827586206897,11.428571428571429,14.814814814814811,18.181818181818183,16.0,20.0,13.79310344827586,15.384615384615383,12.5,13.88888888888889,19.230769230769234,17.391304347826086,19.047619047619047,21.052631578947366,21.052631578947366,25.0,21.052631578947366,22.22222222222222,19.047619047619047,16.666666666666664,19.230769230769234,17.24137931034483,19.230769230769234,18.181818181818183,12.903225806451612,14.814814814814811,22.22222222222222,23.52941176470588,18.181818181818183,19.047619047619047,20.0,16.666666666666664,23.52941176470588,23.52941176470588,19.047619047619047,25.0,26.666666666666668,26.666666666666668,30.76923076923077,26.666666666666668,25.0,18.75,18.75,20.0,25.0,23.52941176470588,23.52941176470588,18.75,21.428571428571427,21.428571428571427,28.57142857142857,13.333333333333334,20.0,18.75,12.5,15.0,18.181818181818183,15.384615384615383,10.0,5.47945205479452,16.666666666666664,18.181818181818183,17.857142857142858,16.666666666666664,18.181818181818183,13.79310344827586,13.79310344827586,16.0,18.51851851851852,13.79310344827586,12.82051282051282,12.12121212121212,21.052631578947366
social security office,72.72727272727273,60.0,90.0,111.11111111111111,90.0,90.0,33.33333333333333,66.66666666666666,69.23076923076923,69.23076923076923,61.53846153846154,66.66666666666666,72.72727272727273,90.9090909090909,90.0,90.9090909090909,80.0,61.53846153846154,64.28571428571429,53.333333333333336,50.0,22.5,45.0,44.44444444444444,61.53846153846154,69.23076923076923,64.28571428571429,64.28571428571429,61.53846153846154,34.61538461538461,42.857142857142854,24.24242424242424,45.45454545454545,56.25,56.25,60.0,47.368421052631575,60.0,78.57142857142857,45.83333333333333,64.28571428571429,62.5,60.0,56.25,52.63157894736842,25.0,8.0,10.869565217391305,20.689655172413794,25.0,33.33333333333333,36.36363636363637,36.0,44.0,31.03448275862069,36.0,23.684210526315788,28.57142857142857,42.30769230769231,39.130434782608695,40.909090909090914,52.63157894736842,52.63157894736842,62.5,52.63157894736842,50.0,47.61904761904761,40.0,38.46153846153847,36.666666666666664,48.0,43.47826086956522,30.0,37.03703703703704,58.82352941176471,58.82352941176471,40.909090909090914,40.0,40.0,41.17647058823529,52.94117647058824,44.44444444444444,40.0,43.75,46.666666666666664,53.333333333333336,57.14285714285714,53.333333333333336,53.84615384615385,43.75,50.0,40.0,46.666666666666664,41.17647058823529,35.294117647058826,43.75,42.857142857142854,46.15384615384615,40.0,20.689655172413794,40.0,37.5,20.833333333333336,31.57894736842105,31.818181818181817,34.61538461538461,19.51219512195122,9.722222222222223,25.0,31.818181818181817,28.57142857142857,23.076923076923077,26.08695652173913,22.22222222222222,17.24137931034483,24.0,23.076923076923077,20.0,15.384615384615383,18.75,23.809523809523807
software,540.0,335.7142857142857,522.2222222222223,612.5,577.7777777777777,490.00000000000006,222.72727272727272,427.27272727272725,483.3333333333333,483.3333333333333,458.3333333333333,500.0,454.54545454545456,480.0,600.0,454.54545454545456,588.8888888888889,491.6666666666667,384.61538461538464,346.1538461538462,311.7647058823529,145.94594594594594,277.77777777777777,276.4705882352941,391.66666666666663,358.33333333333337,323.0769230769231,323.0769230769231,366.66666666666663,183.33333333333331,215.78947368421052,132.25806451612902,225.0,306.6666666666667,306.6666666666667,321.42857142857144,235.29411764705884,285.7142857142857,307.69230769230774,195.45454545454547,361.53846153846155,313.3333333333333,307.14285714285717,300.0,277.77777777777777,148.4848484848485,49.46236559139785,114.28571428571428,176.9230769230769,142.42424242424244,192.0,235.0,208.69565217391303,200.0,166.66666666666669,186.95652173913044,125.71428571428572,140.625,170.83333333333331,204.76190476190476,215.0,222.22222222222223,241.17647058823528,292.85714285714283,270.5882352941177,276.4705882352941,236.84210526315783,195.65217391304347,220.83333333333337,200.0,234.7826086956522,242.85714285714283,171.42857142857142,180.0,287.5,293.75,228.57142857142856,236.84210526315783,236.84210526315783,287.5,318.75,300.0,247.3684210526316,293.3333333333333,300.0,307.14285714285717,330.7692307692308,328.57142857142856,375.0,300.0,300.0,314.2857142857143,357.14285714285717,312.5,300.0,306.6666666666667,346.1538461538462,358.33333333333337,307.14285714285717,170.37037037037038,335.7142857142857,306.6666666666667,213.63636363636363,250.0,250.0,225.0,134.21052631578948,81.81818181818183,256.52173913043475,345.0,288.46153846153845,283.33333333333337,352.38095238095235,260.0,237.037037037037,260.8695652173913,304.16666666666663,357.14285714285717,244.44444444444449,306.6666666666667,305.2631578947369
solar panels,27.27272727272727,20.0,30.0,33.33333333333333,20.0,30.0,11.538461538461538,15.384615384615383,23.076923076923077,21.428571428571427,21.428571428571427,25.0,25.0,27.27272727272727,27.27272727272727,25.0,30.0,23.076923076923077,21.428571428571427,13.333333333333334,15.789473684210526,7.6923076923076925,14.285714285714285,15.789473684210526,23.076923076923077,21.428571428571427,21.428571428571427,21.428571428571427,23.076923076923077,11.11111111111111,9.523809523809524,6.0606060606060606,13.636363636363637,17.647058823529413,18.75,25.0,21.052631578947366,25.0,28.57142857142857,12.0,21.428571428571427,25.0,18.75,18.75,15.0,8.108108108108109,3.0,6.382978723404255,9.375,11.428571428571429,14.285714285714285,18.181818181818183,15.384615384615383,15.384615384615383,10.0,12.5,10.0,13.88888888888889,15.384615384615383,16.666666666666664,18.181818181818183,21.052631578947366,20.0,25.0,21.052631578947366,21.052631578947366,18.181818181818183,12.5,15.384615384615383,13.333333333333334,19.230769230769234,21.73913043478261,18.75,22.22222222222222,35.294117647058826,35.294117647058826,23.809523809523807,19.047619047619047,20.0,21.052631578947366,23.52941176470588,27.77777777777778,20.0,29.411764705882355,26.666666666666668,26.666666666666668,38.46153846153847,26.666666666666668,33.33333333333333,18.75,18.75,18.75,18.75,22.22222222222222,23.52941176470588,31.25,28.57142857142857,28.57142857142857,26.666666666666668,12.903225806451612,28.57142857142857,25.0,12.0,15.0,18.181818181818183,15.384615384615383,9.523809523809524,6.493506493506493,20.0,21.73913043478261,17.857142857142858,19.230769230769234,18.181818181818183,13.79310344827586,13.79310344827586,15.384615384615383,14.814814814814811,16.666666666666664,14.634146341463412,18.181818181818183,26.31578947368421
steel,500.0,350.0,500.0,560.0,560.0,600.0,223.0769230769231,400.0,500.0,375.0,414.28571428571433,442.8571428571429,500.0,500.0,516.6666666666667,500.0,450.0,400.0,387.5,337.5,290.0,142.85714285714286,275.0,300.0,428.57142857142856,442.8571428571429,457.1428571428571,442.8571428571429,414.28571428571433,207.14285714285717,272.7272727272727,155.55555555555557,230.76923076923077,333.33333333333337,375.0,387.5,300.0,362.5,362.5,223.0769230769231,350.0,311.11111111111114,362.5,322.22222222222223,254.54545454545453,163.1578947368421,50.90909090909091,120.0,200.0,165.0,228.57142857142856,250.0,214.28571428571428,242.85714285714283,193.75,238.46153846153845,145.45454545454547,157.89473684210526,213.33333333333337,275.0,283.33333333333337,340.0,320.0,366.66666666666663,320.0,330.0,266.66666666666663,238.46153846153845,228.57142857142856,206.25,235.71428571428572,266.66666666666663,176.47058823529412,200.0,344.44444444444446,355.55555555555554,250.0,263.6363636363636,272.7272727272727,300.0,322.22222222222223,310.0,281.8181818181818,375.0,375.0,375.0,442.8571428571429,387.5,428.57142857142856,322.22222222222223,344.44444444444446,344.44444444444446,366.66666666666663,355.55555555555554,344.44444444444446,355.55555555555554,400.0,442.8571428571429,412.5,182.35294117647055,400.0,344.44444444444446,253.84615384615384,318.1818181818182,283.33333333333337,257.14285714285717,154.54545454545453,90.0,269.2307692307692,300.0,256.25,292.30769230769226,308.33333333333337,218.75,256.25,285.7142857142857,266.66666666666663,318.75,257.14285714285717,555.5555555555555,500.0
stimulus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.25,1428.571428571429,1140.0,466.6666666666667,850.0,800.0,525.0,700.0,260.0,1700.0,983.3333333333334,716.6666666666667,2350.0,575.0,533.3333333333333,366.66666666666663,333.33333333333337,266.66666666666663,233.33333333333337,166.66666666666669,166.66666666666669,125.0,125.0,100.0,100.0,75.0,40.0,50.0,100.0,66.66666666666666,50.0,133.33333333333331,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,50.0,50.0,50.0,50.0,50.0,33.33333333333333,33.33333333333333,50.0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,50.0,50.0,50.0,0.0,50.0,33.33333333333333,25.0,33.33333333333333,25.0,50.0,28.57142857142857,8.333333333333332,25.0,33.33333333333333,20.0,50.0,25.0,20.0,80.0,25.0,25.0,20.0,16.666666666666664,20.0,0.0
